Image,VulnerabilityID,PkgName,InstalledVersion,Severity
node:latest,CVE-2005-0406,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2008-3134,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2016-8678,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11754,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11755,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-7275,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2018-15607,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2021-20311,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2023-34152,libmagickcore-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2005-0406,libmagickcore-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2008-3134,libmagickcore-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2016-8678,libmagickcore-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11754,libmagickcore-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11755,libmagickcore-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-7275,libmagickcore-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2018-15607,libmagickcore-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2021-20311,libmagickcore-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2023-34152,libmagickcore-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2005-0406,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2008-3134,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2016-8678,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11754,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11755,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-7275,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2018-15607,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2021-20311,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2023-34152,libmagickwand-6-headers,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2005-0406,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2008-3134,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2016-8678,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11754,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11755,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-7275,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2018-15607,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2021-20311,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2023-34152,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2005-0406,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2008-3134,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2016-8678,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11754,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11755,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-7275,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2018-15607,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2021-20311,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2023-34152,libmagickwand-6.q16-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2005-0406,libmagickwand-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2008-3134,libmagickwand-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2016-8678,libmagickwand-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11754,libmagickwand-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-11755,libmagickwand-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2017-7275,libmagickwand-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2018-15607,libmagickwand-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2021-20311,libmagickwand-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2023-34152,libmagickwand-dev,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
node:latest,CVE-2024-21096,libmariadb-dev,1:10.11.6-0+deb12u1,MEDIUM
node:latest,CVE-2024-21096,libmariadb-dev-compat,1:10.11.6-0+deb12u1,MEDIUM
node:latest,CVE-2024-21096,libmariadb3,1:10.11.6-0+deb12u1,MEDIUM
node:latest,CVE-2022-0563,libmount-dev,2.38.1-5+deb12u1,LOW
node:latest,CVE-2022-0563,libmount1,2.38.1-5+deb12u1,LOW
node:latest,CVE-2023-50495,libncurses-dev,6.4-4,MEDIUM
node:latest,CVE-2023-45918,libncurses-dev,6.4-4,LOW
node:latest,CVE-2023-50495,libncurses5-dev,6.4-4,MEDIUM
node:latest,CVE-2023-45918,libncurses5-dev,6.4-4,LOW
node:latest,CVE-2023-50495,libncurses6,6.4-4,MEDIUM
node:latest,CVE-2023-45918,libncurses6,6.4-4,LOW
node:latest,CVE-2023-50495,libncursesw5-dev,6.4-4,MEDIUM
node:latest,CVE-2023-45918,libncursesw5-dev,6.4-4,LOW
node:latest,CVE-2023-50495,libncursesw6,6.4-4,MEDIUM
node:latest,CVE-2023-45918,libncursesw6,6.4-4,LOW
node:latest,CVE-2024-28182,libnghttp2-14,1.52.0-1+deb12u1,MEDIUM
node:latest,CVE-2023-5841,libopenexr-3-1-30,3.1.5-5,CRITICAL
node:latest,CVE-2017-14988,libopenexr-3-1-30,3.1.5-5,LOW
node:latest,CVE-2024-31047,libopenexr-3-1-30,3.1.5-5,UNKNOWN
node:latest,CVE-2023-5841,libopenexr-dev,3.1.5-5,CRITICAL
node:latest,CVE-2017-14988,libopenexr-dev,3.1.5-5,LOW
node:latest,CVE-2024-31047,libopenexr-dev,3.1.5-5,UNKNOWN
node:latest,CVE-2021-3575,libopenjp2-7,2.5.0-2,HIGH
node:latest,CVE-2023-39327,libopenjp2-7,2.5.0-2,MEDIUM
node:latest,CVE-2023-39328,libopenjp2-7,2.5.0-2,MEDIUM
node:latest,CVE-2023-39329,libopenjp2-7,2.5.0-2,MEDIUM
node:latest,CVE-2016-10505,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2016-10506,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2016-9113,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2016-9114,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2016-9115,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2016-9116,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2016-9117,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2016-9580,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2016-9581,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2017-17479,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2018-16375,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2018-16376,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2018-20846,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2019-6988,libopenjp2-7,2.5.0-2,LOW
node:latest,CVE-2021-3575,libopenjp2-7-dev,2.5.0-2,HIGH
node:latest,CVE-2023-39327,libopenjp2-7-dev,2.5.0-2,MEDIUM
node:latest,CVE-2023-39328,libopenjp2-7-dev,2.5.0-2,MEDIUM
node:latest,CVE-2023-39329,libopenjp2-7-dev,2.5.0-2,MEDIUM
node:latest,CVE-2016-10505,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2016-10506,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2016-9113,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2016-9114,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2016-9115,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2016-9116,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2016-9117,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2016-9580,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2016-9581,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2017-17479,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2018-16375,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2018-16376,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2018-20846,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2019-6988,libopenjp2-7-dev,2.5.0-2,LOW
node:latest,CVE-2024-22365,libpam-modules,1.5.2-6+deb12u1,MEDIUM
node:latest,CVE-2024-22365,libpam-modules-bin,1.5.2-6+deb12u1,MEDIUM
node:latest,CVE-2024-22365,libpam-runtime,1.5.2-6+deb12u1,MEDIUM
node:latest,CVE-2024-22365,libpam0g,1.5.2-6+deb12u1,MEDIUM
node:latest,CVE-2023-31484,libperl5.36,5.36.0-7+deb12u1,HIGH
node:latest,CVE-2011-4116,libperl5.36,5.36.0-7+deb12u1,LOW
node:latest,CVE-2023-31486,libperl5.36,5.36.0-7+deb12u1,LOW
node:latest,CVE-2023-37769,libpixman-1-0,0.42.2-1,LOW
node:latest,CVE-2023-37769,libpixman-1-dev,0.42.2-1,LOW
node:latest,CVE-2021-4214,libpng-dev,1.6.39-2,LOW
node:latest,CVE-2021-4214,libpng16-16,1.6.39-2,LOW
node:latest,CVE-2024-4317,libpq-dev,15.7-0+deb12u1,LOW
node:latest,CVE-2024-4317,libpq5,15.7-0+deb12u1,LOW
node:latest,CVE-2023-4016,libproc2-0,2:4.0.2-3,LOW
node:latest,CVE-2023-27043,libpython3.11-minimal,3.11.2-6+deb12u2,MEDIUM
node:latest,CVE-2024-4032,libpython3.11-minimal,3.11.2-6+deb12u2,LOW
node:latest,CVE-2024-0397,libpython3.11-minimal,3.11.2-6+deb12u2,UNKNOWN
node:latest,CVE-2023-27043,libpython3.11-stdlib,3.11.2-6+deb12u2,MEDIUM
node:latest,CVE-2024-4032,libpython3.11-stdlib,3.11.2-6+deb12u2,LOW
node:latest,CVE-2024-0397,libpython3.11-stdlib,3.11.2-6+deb12u2,UNKNOWN
node:latest,CVE-2022-0563,libsmartcols1,2.38.1-5+deb12u1,LOW
node:latest,CVE-2023-7104,libsqlite3-0,3.40.1-2,HIGH
node:latest,CVE-2024-0232,libsqlite3-0,3.40.1-2,MEDIUM
node:latest,CVE-2021-45346,libsqlite3-0,3.40.1-2,LOW
node:latest,CVE-2023-7104,libsqlite3-dev,3.40.1-2,HIGH
node:latest,CVE-2024-0232,libsqlite3-dev,3.40.1-2,MEDIUM
node:latest,CVE-2021-45346,libsqlite3-dev,3.40.1-2,LOW
node:latest,CVE-2024-4603,libssl-dev,3.0.13-1~deb12u1,MEDIUM
node:latest,CVE-2024-4741,libssl-dev,3.0.13-1~deb12u1,MEDIUM
node:latest,CVE-2024-5535,libssl-dev,3.0.13-1~deb12u1,MEDIUM
node:latest,CVE-2024-2511,libssl-dev,3.0.13-1~deb12u1,LOW
node:latest,CVE-2024-4603,libssl3,3.0.13-1~deb12u1,MEDIUM
node:latest,CVE-2024-4741,libssl3,3.0.13-1~deb12u1,MEDIUM
node:latest,CVE-2024-5535,libssl3,3.0.13-1~deb12u1,MEDIUM
node:latest,CVE-2024-2511,libssl3,3.0.13-1~deb12u1,LOW
node:latest,CVE-2023-4039,libstdc++-12-dev,12.2.0-14,MEDIUM
node:latest,CVE-2022-27943,libstdc++-12-dev,12.2.0-14,LOW
node:latest,CVE-2023-4039,libstdc++6,12.2.0-14,MEDIUM
node:latest,CVE-2022-27943,libstdc++6,12.2.0-14,LOW
node:latest,CVE-2013-4392,libsystemd0,252.26-1~deb12u2,LOW
node:latest,CVE-2023-31437,libsystemd0,252.26-1~deb12u2,LOW
node:latest,CVE-2023-31438,libsystemd0,252.26-1~deb12u2,LOW
node:latest,CVE-2023-31439,libsystemd0,252.26-1~deb12u2,LOW
node:latest,CVE-2023-52355,libtiff-dev,4.5.0-6+deb12u1,HIGH
node:latest,CVE-2023-52356,libtiff-dev,4.5.0-6+deb12u1,HIGH
node:latest,CVE-2024-6716,libtiff-dev,4.5.0-6+deb12u1,HIGH
node:latest,CVE-2023-25433,libtiff-dev,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-26965,libtiff-dev,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-26966,libtiff-dev,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-2908,libtiff-dev,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-3618,libtiff-dev,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-6277,libtiff-dev,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2017-16232,libtiff-dev,4.5.0-6+deb12u1,LOW
node:latest,CVE-2017-17973,libtiff-dev,4.5.0-6+deb12u1,LOW
node:latest,CVE-2017-5563,libtiff-dev,4.5.0-6+deb12u1,LOW
node:latest,CVE-2017-9117,libtiff-dev,4.5.0-6+deb12u1,LOW
node:latest,CVE-2018-10126,libtiff-dev,4.5.0-6+deb12u1,LOW
node:latest,CVE-2022-1210,libtiff-dev,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-1916,libtiff-dev,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-3164,libtiff-dev,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-6228,libtiff-dev,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-52355,libtiff6,4.5.0-6+deb12u1,HIGH
node:latest,CVE-2023-52356,libtiff6,4.5.0-6+deb12u1,HIGH
node:latest,CVE-2024-6716,libtiff6,4.5.0-6+deb12u1,HIGH
node:latest,CVE-2023-25433,libtiff6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-26965,libtiff6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-26966,libtiff6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-2908,libtiff6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-3618,libtiff6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-6277,libtiff6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2017-16232,libtiff6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2017-17973,libtiff6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2017-5563,libtiff6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2017-9117,libtiff6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2018-10126,libtiff6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2022-1210,libtiff6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-1916,libtiff6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-3164,libtiff6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-6228,libtiff6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-52355,libtiffxx6,4.5.0-6+deb12u1,HIGH
node:latest,CVE-2023-52356,libtiffxx6,4.5.0-6+deb12u1,HIGH
node:latest,CVE-2024-6716,libtiffxx6,4.5.0-6+deb12u1,HIGH
node:latest,CVE-2023-25433,libtiffxx6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-26965,libtiffxx6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-26966,libtiffxx6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-2908,libtiffxx6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-3618,libtiffxx6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2023-6277,libtiffxx6,4.5.0-6+deb12u1,MEDIUM
node:latest,CVE-2017-16232,libtiffxx6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2017-17973,libtiffxx6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2017-5563,libtiffxx6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2017-9117,libtiffxx6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2018-10126,libtiffxx6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2022-1210,libtiffxx6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-1916,libtiffxx6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-3164,libtiffxx6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-6228,libtiffxx6,4.5.0-6+deb12u1,LOW
node:latest,CVE-2023-50495,libtinfo6,6.4-4,MEDIUM
node:latest,CVE-2023-45918,libtinfo6,6.4-4,LOW
node:latest,CVE-2023-4039,libtsan2,12.2.0-14,MEDIUM
node:latest,CVE-2022-27943,libtsan2,12.2.0-14,LOW
node:latest,CVE-2023-4039,libubsan1,12.2.0-14,MEDIUM
node:latest,CVE-2022-27943,libubsan1,12.2.0-14,LOW
node:latest,CVE-2013-4392,libudev1,252.26-1~deb12u2,LOW
node:latest,CVE-2023-31437,libudev1,252.26-1~deb12u2,LOW
node:latest,CVE-2023-31438,libudev1,252.26-1~deb12u2,LOW
node:latest,CVE-2023-31439,libudev1,252.26-1~deb12u2,LOW
node:latest,CVE-2022-0563,libuuid1,2.38.1-5+deb12u1,LOW
node:latest,CVE-2007-3476,libwmf-0.2-7,0.2.12-5.1,LOW
node:latest,CVE-2007-3477,libwmf-0.2-7,0.2.12-5.1,LOW
node:latest,CVE-2007-3996,libwmf-0.2-7,0.2.12-5.1,LOW
node:latest,CVE-2009-3546,libwmf-0.2-7,0.2.12-5.1,LOW
node:latest,TEMP-0601525-BEBB65,libwmf-0.2-7,0.2.12-5.1,LOW
node:latest,CVE-2007-3476,libwmf-dev,0.2.12-5.1,LOW
node:latest,CVE-2007-3477,libwmf-dev,0.2.12-5.1,LOW
node:latest,CVE-2007-3996,libwmf-dev,0.2.12-5.1,LOW
node:latest,CVE-2009-3546,libwmf-dev,0.2.12-5.1,LOW
node:latest,TEMP-0601525-BEBB65,libwmf-dev,0.2.12-5.1,LOW
node:latest,CVE-2007-3476,libwmflite-0.2-7,0.2.12-5.1,LOW
node:latest,CVE-2007-3477,libwmflite-0.2-7,0.2.12-5.1,LOW
node:latest,CVE-2007-3996,libwmflite-0.2-7,0.2.12-5.1,LOW
node:latest,CVE-2009-3546,libwmflite-0.2-7,0.2.12-5.1,LOW
node:latest,TEMP-0601525-BEBB65,libwmflite-0.2-7,0.2.12-5.1,LOW
node:latest,CVE-2024-25062,libxml2,2.9.14+dfsg-1.3~deb12u1,HIGH
node:latest,CVE-2023-39615,libxml2,2.9.14+dfsg-1.3~deb12u1,MEDIUM
node:latest,CVE-2023-45322,libxml2,2.9.14+dfsg-1.3~deb12u1,MEDIUM
node:latest,CVE-2024-34459,libxml2,2.9.14+dfsg-1.3~deb12u1,LOW
node:latest,CVE-2024-25062,libxml2-dev,2.9.14+dfsg-1.3~deb12u1,HIGH
node:latest,CVE-2023-39615,libxml2-dev,2.9.14+dfsg-1.3~deb12u1,MEDIUM
node:latest,CVE-2023-45322,libxml2-dev,2.9.14+dfsg-1.3~deb12u1,MEDIUM
node:latest,CVE-2024-34459,libxml2-dev,2.9.14+dfsg-1.3~deb12u1,LOW
node:latest,CVE-2015-9019,libxslt1-dev,1.1.35-1,LOW
node:latest,CVE-2015-9019,libxslt1.1,1.1.35-1,LOW
node:latest,CVE-2013-7445,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2019-19449,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2019-19814,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2021-3847,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2021-3864,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2023-52452,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2023-52590,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2023-52591,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2023-52596,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2023-52751,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2023-52760,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2023-52827,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-21803,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-25742,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-25743,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-26669,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-26913,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-26930,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-26952,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-27397,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-36013,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2024-39479,linux-libc-dev,6.1.94-1,HIGH
node:latest,CVE-2019-15213,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2019-16089,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2019-20794,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2020-14304,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2020-36694,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2022-4543,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-0160,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-0597,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-21264,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-23005,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-31082,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-31083,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-3397,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-37454,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-4010,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-4133,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52485,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52586,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52624,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52625,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52629,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52634,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52648,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52653,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52658,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52671,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52673,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52676,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52761,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52770,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52771,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52797,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52812,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52829,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-52857,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-6039,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2023-6240,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-0564,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-2193,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-22386,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-23848,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-24855,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-24859,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-24864,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-25740,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-25741,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26595,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26596,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26618,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26647,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26648,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26656,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26658,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26661,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26662,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26670,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26672,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26677,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26691,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26699,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26719,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26739,linux-libc-dev,6.1.94-1,MEDIUM
node:latest,CVE-2024-26740,linux-libc-dev,6.1.94-1,MEDIUM
